id,id_fuente,titulo,moneda,precio_valor,ubicacion_raw,comuna,dormitorios,banos,metros,descripcion,amenities,link,error
49,MLC-1859268635,Departamento En Venta De 5 Dorm. En Vitacura Club De Polo,UF,29900,"Ubicación e información de la zonaClub De Polo, Borde Río - Casa Piedra, Vitacura, RM (Metropolitana)Son los puntos más cercanos al inmueble en un rango de 2km.TransporteEducaciónÁreas verdesComerciosSaludParaderosLuis Carrera / Francisco de Aguirre5 mins - 357 metrosSan Francisco de Salem / Santa María5 mins - 376 metrosSan F. de Salem / Santa María5 mins - 383 metrosEscribano Diego Rutal / Francisco de Aguirre5 mins - 388 metrosAvenida Santa María esquina Acceso El Mercurio6 mins - 451 metros",Vitacura,2,2,406.0,"Espectacular departamento pent house, frente Club de Polo vista despejada, cercano a colegios, locales comerciales, restaurantes, excelente conectividad y accesos a autopistas, orientación Norte, Oriente y Poniente. DISTRIBUCION: 1° Piso: -Amplio hall de entrada. -Living comedor separados con salida a una linda terraza con vista al club de polo y cordillera. -Baño de visitas. -Sala de estar con salida a terraza grande, con quincho con vista despejada al poniente. -Cocina con comedor de diario, logia. -Servicios completos. 2° Piso: -Dormitorio principal en suite con terraza con vista al club. -2 dormitorios. -2 baños. Escritorio (Home office) que puede ser transformado a un cuarto dormitorio en este piso. 3°Piso: -Amplia sala de estar. -1 dormitorio grande. -3 estacionamientos 1 individual y el segundo en tándem. - 2 bodegas. TERMINACIONES: -Ventanas termo panel. -Piso mármol en entrada, living, comedor dormitorios escaleras y sala estar. -Piso madera en dormitorios y sala estar tercer piso. -Cocinas y baños completamente remodelados. Edificio con jardines y piscina.","piscina, gimnasio, quincho, estacionamiento, bodega, ascensor, conserjeria, seguridad, terraza, jardin",https://www.portalinmobiliario.com/MLC-1859268635-departamento-en-venta-de-5-dorm-en-vitacura-club-de-polo-_JM,
50,MLC-1823723809,Departamento En Venta En Vitacura,UF,10800,"Ubicación e información de la zonaLuis Carrera/luis Pasteur, Estadio Manquehue, Vitacura, RM (Metropolitana)Son los puntos más cercanos al inmueble en un rango de 2km.TransporteEducaciónÁreas verdesComerciosSaludParaderosAvenida Luis Carrera / Avenida Vitacura2 mins - 165 metrosLuis Carrera / Luis Pasteur2 mins - 174 metrosLuis Pasteur / Luis Carrera3 mins - 205 metrosCuernavaca / Luis Pasteur5 mins - 418 metrosEspoz / Luis Carrera5 mins - 354 metros",Vitacura,3,3,110.0,"Un departamento que inspira, con un diseño que enamora. ¡Ven a descubrir este estiloso departamento en un barrio exclusivo y tranquilo! Iluminado departamento de 110 m2 (piso 3) en Jardín del Este, Vitacura. Orientación nororiente con vista a jardines formados, conectividad con av. Vitacura, Luis Carrera, Luis Pasteur y Manquehue. Muy cercano a Club Manquehue, supermercados, Alianza Francesa, clínica Alemana, Pueblito del Inglés. 3 dormitorios / 3 baños / servicios/ 1 estacionamiento / 1 bodega / contribuciones: $ 340.000 / gastos comunes: $ 400.000 Distribución: hall de acceso, living-comedor con salida a terraza con vista a piscina y áreas verdes, cocina equipada con horno empotrado, encimera a gas, logia y servicios completos. Tres dormitorios originales, el segundo dormitorio no existe hoy porque se incorporó al dormitorio principal el cual ahora tiene muchísimos closets. Cuenta con amplio baño con luz natural y la terraza se incorporó para dejar una zona de estar. El segundo dormitorio con closet comparte baño en pasillo. El dormitorio y baño de servicio puede ser usado como tercer dormitorio o escritorio. Terminaciones: piso flotante en todo el departamento, cerámica en cocina, baños y terraza, cubierta postformado en cocina, calefacción por losa radiante. Edificio (2004): piscina, juegos infantiles, sala de juego, jacuzzi y sauna, lavandería. Gran jardín interior privado, estacionamientos de visitas, conserjería 24/7. ¡Para visitarlo agenda tu visita ya! Contacto: Mercedes Tagle D.","piscina, gimnasio, estacionamiento, bodega, ascensor, conserjeria, seguridad, terraza, jardin",https://www.portalinmobiliario.com/MLC-1823723809-departamento-en-venta-en-vitacura-_JM,
51,MLC-3585616372,Departamento En Venta De 4 Dorm En Vitacura Alonso Cordova,UF,11900,"Ubicación e información de la zonaLos Laureles - Alonso De Cordova, Parque Bicentenario, Vitacura, RM (Metropolitana)Son los puntos más cercanos al inmueble en un rango de 2km.TransporteEducaciónÁreas verdesComerciosSaludParaderosVespucio / Presidente Kennedy7 mins - 564 metrosAlonso de Cordova / Avenida Vitacura8 mins - 651 metrosLas Hualtatas / Vespucio9 mins - 673 metrosNavidad / Avenida Vitacura9 mins - 734 metrosVespucio / Avenida Vitacura9 mins - 708 metros",Vitacura,3,2,137.0,"Los Laureles – Alonso de Córdova 3 dormitorios + 2 baños + Dormitorio servicio o 4 dormitorio con baño + 2 Estacionamientos +Bodega Inmejorable Ubicación. Amplio y luminoso, excelente distribución, hall de acceso, amplia cocina amoblada con logia y comedor de diario. Amplio dormitorio principal en suite, 2 dormitorios que comparten 1 baño. Amplia terraza con vista despejada club de Golf Los Leones. Dormitorio de servicio con baño. Orientación sur oriente, calefacción por losa radiante, piso 10, Gastos comunes $ 490.000 app, año 2004. Conexión a lavadora. Accesos controlados 24/7, circuito cerrado de tv, citófono, estacionamiento de visitas, portón eléctrico, 2 ascensores, Piscina, Sala de Eventos, Gimnasio. A pasos de Alonso de Córdova, mall Parque Arauco, Jumbo, Lider, Mall Casa Costanera. Cercano a bancos, colegios, clínica, supermercados, comercio en general. Excelente conectividad y Locomoción colectiva. No dejes de visitar este precioso departamento te encantará!!","piscina, gimnasio, estacionamiento, bodega, ascensor, conserjeria, seguridad, terraza, jardin",https://www.portalinmobiliario.com/MLC-3585616372-departamento-en-venta-de-4-dorm-en-vitacura-alonso-cordova-_JM,
52,MLC-3738025296,"Luminoso Dpto. Con Jardín Privado, Excelentes Terminaciones",UF,21000,"Ubicación e información de la zonaLuis Carrera/ Club De Polo, Jardín Del Este, Vitacura, RM (Metropolitana)Son los puntos más cercanos al inmueble en un rango de 2km.TransporteEducaciónÁreas verdesComerciosSaludParaderosCandelaria Goyenechea / Luis Carrera1 min - 50 metrosC. Goyenechea / Luis Carrera1 min - 78 metrosLuis Carrera / Francisco de Aguirre5 mins - 355 metrosEscribano Diego Rutal / Francisco de Aguirre5 mins - 408 metrosEspoz / Luis Carrera6 mins - 456 metros",Vitacura,3,3,180.0,"Exclusivo departamento con jardín privado frente al Polo de Manquehue Precioso y amplio departamento con jardín, ubicado en un sector residencial y tranquilo. Perfecta conectividad a pasos de la Costanera, frente al Polo de Manquehue, cerca de colegios, supermercados, bancos y Mall Casa Costanera. 3 dormitorios / 3 baños / living y comedor / servicios completos / terraza / jardín privado con salida directa a la calle / gastos comunes $480.000 / contribuciones $385.000 / 1 bodega / 1 estacionamiento (entran 2 autos normales) Un gran hall de acceso con grandes ventanales, living y comedor de generosas dimensiones, con salida a una terraza con una gran vista, muy acogedora. Cocina luminosa, diseñada con generosos espacios y un acogedor comedor de diario que invita a disfrutar de momentos cotidianos como un café. Desde ahí se accede a una confortable sala de estar familiar. Cuenta con un exclusivo jardín privado, cuidadosamente diseñado con muchas áreas verdes, con elegantes espacios de terraza ideales para compartir. Destaca su acceso directo a la calle, brindando independencia y comodidad propias de una casa. Terminaciones: ventanas con termopanel, calefacción por losa radiante, terraza muy bien equipada. El departamento cuenta con 2 equipos de aire acondicionado traídos de Inglaterra, con una funcionalidad increíble y de muy elegante presentación. Edificio (2004): el edificio cuenta con estacionamientos de visita, piscina, sala de eventos y gimnasio. ¿Te imaginas viviendo aquí? Ven a conocerlo. Agenda tu visita. Macarena Molina Aldunate","piscina, gimnasio, estacionamiento, bodega, ascensor, conserjeria, seguridad, terraza, jardin",https://www.portalinmobiliario.com/MLC-3738025296-luminoso-dpto-con-jardin-privado-excelentes-terminaciones-_JM,
53,MLC-1845897749,Departamento En Venta De 3 Dorm. En Vitacura,UF,11450,"Ubicación e información de la zonaKennedy/armando Jaramillo, Parque Bicentenario, Vitacura, RM (Metropolitana)Son los puntos más cercanos al inmueble en un rango de 2km.TransporteEducaciónÁreas verdesComerciosSaludParaderosAlonso de Cordova / Avenida Vitacura5 mins - 372 metrosNavidad / Avenida Vitacura6 mins - 476 metrosAlonso de Cordova / Avenida Vitacura6 mins - 495 metrosFrancisco de Aguirre / Avenida Vitacura7 mins - 518 metrosPaul Claudel / Avenida Vitacura9 mins - 715 metros",Vitacura,3,3,194.0,"¡Al llegar te darás cuenta de su belleza! La arboleda de las veredas da la bienvenida a un edificio de primer nivel de los años 80. Disfruta este gran departamento en uno de los mejores sectores de Vitacura. Cómodo y amplio departamento familiar en piso 2, en exclusivo barrio Alonso de Córdova, a pasos de Vitacura, cercano a futura línea 7, avenida Nueva Costanera, con excelente conectividad a avenidas principales como avenida Vespucio, Kennedy, cerca de centro comercial Casa Costanera, cercano a supermercados, restaurantes y tiendas exclusivas, cerca de bancos, oficinas, colegios, en un entorno muy agradable. 3 dormitorios / servicios completos / 3 baños / 1 estacionamiento / 1 bodega / contribuciones: $475.000 / gastos comunes: $300.000 Distribución: hall de acceso, gran living-comedor, ambos con salida a terrazas independientes cerradas con ventanales, vista a arboledas y jardineras. Iluminada y amplia cocina con muchos muebles para almacenar, horno y encimera, cubiertas de granito, comedor de diario y despensa independiente, salida a logia, ducto de basura interno, dormitorio de servicio independiente con baño y closet. Tres dormitorios, el principal en suite con closet y salida a terraza; dos amplios dormitorios secundarios con closets y salida a terraza. Terminaciones: circuito eléctrico nuevo, piso flotante, caldera, terrazas con cierre de ventanas, alarma digital, calefacción por losa radiante con control independiente. Edificio (1981): conserjería y seguridad 24/7, estacionamientos de visita, jardines. ¿Quieres visitarlo? Agenda tu visita ya. Contacto: Miguel Marzuca N.","piscina, gimnasio, estacionamiento, bodega, ascensor, conserjeria, seguridad, terraza, jardin",https://www.portalinmobiliario.com/MLC-1845897749-departamento-en-venta-de-3-dorm-en-vitacura-_JM,
54,MLC-1864191041,"Un Dorm. 2 Baños, Jardín Privado En Vitacura",UF,9550,"Ubicación e información de la zonaMar Jónico/lo Gallo, Villa El Dorado, Vitacura, RM (Metropolitana)Son los puntos más cercanos al inmueble en un rango de 2km.TransporteEducaciónÁreas verdesComerciosSaludParaderosLas Tranqueras / Las Hualtatas2 mins - 171 metrosLas Tranqueras / Las Hualtatas2 mins - 171 metrosColorado / Padre Hurtado Norte3 mins - 256 metrosPuerto Rico / Padre Hurtado Norte4 mins - 282 metrosApaches / Presidente Kennedy4 mins - 283 metros",Vitacura,0,2,25.0,"¡Un jardín privado para brindar por el nuevo departamento! ¿Con quienes celebramos la inauguración? Departamento en primer piso con gran terraza techada de 25m2, jardín exclusivo de 115m2, orientación Norte, muy luminoso y con una altura excepcional de 3 metros. Ubicado en el sector del Estadio Croata, en una calle tranquila y con buena conectividad con Vitacura, Kennedy, Costanera Norte, cercano a colegios, comercio y restaurantes. Un dormitorio, dos baños, cocina integrada, terraza y jardín privado. 1 estacionamiento, con opción de adquirir un segundo por un valor de UF 350. Una bodega, gastos comunes base de $250,000, contribuciones $225,000. Distribución: Living comedor con salida a terraza y jardín privado, cocina integrada y equipada, despensa, baño de visitas, amplio dormitorio principal en suite, con salida a terraza y walking closet. Loggia exterior. Terminaciones: Piso de porcelanato en todo el departamento, ventanas termopanel, cocina equipada con encimera eléctrica, torre de hornos, refrigerador panelable, calefacción por radiadores, terraza techada. Edificio del año 2020 con gimnasio, piscina, salón de niños, salón de eventos, conserjería 24/7, estacionamiento de visitas No dejes de visitarlo, ¡te espero! Miguel Marzuca Nasser","piscina, gimnasio, estacionamiento, bodega, ascensor, conserjeria, seguridad, terraza, jardin",https://www.portalinmobiliario.com/MLC-1864191041-un-dorm-2-banos-jardin-privado-en-vitacura-_JM,
55,MLC-3734147708,Departamento En Venta De 3 Dorm. En Vitacura,UF,13800,"Ubicación e información de la zonaCorinto/mar Jónico, Estadio Croata, Vitacura, RM (Metropolitana)Son los puntos más cercanos al inmueble en un rango de 2km.TransporteEducaciónÁreas verdesComerciosSaludParaderosIndiana / Avenida Vitacura2 mins - 157 metrosDetroit / Avenida Vitacura3 mins - 264 metrosLo Gallo / Avenida Vitacura3 mins - 208 metrosPartenon / Avenida Vitacura4 mins - 285 metrosLas Tranqueras / Avenida Vitacura5 mins - 403 metros",Vitacura,3,3,140.0,"Vida de barrio, edificio boutique y vista despejada en Vitacura. Oportunidad, conectividad, comodidad, todo calza, y no es casualidad. ¡Es verdad que este será tu próximo hogar! Moderno departamento en edificio boutique en Vitacura, orientado de oriente a poniente, con vistas privilegiadas y gran luminosidad. Cuenta con una amplia terraza y se ubica a pasos de Vitacura, con excelente conectividad, cerca de Gerónimo de Alderete, del Estadio Croata y de Las Hualtatas, además de supermercados, colegios, parques y plazas. 3 dormitorios / 3 baños / 2 estacionamientos / 1 bodega / contribuciones: $348.000 / gastos comunes: $350.000 Distribución: hall de acceso, baño de visitas, living-comedor con salida a terraza y vista despejada a la cordillera. Moderna cocina completamente equipada con encimera eléctrica, torre de hornos, campana, abundantes muebles de almacenamiento y logia interior. Tres dormitorios: dormitorio principal con dressing room que integra el área de vestir y el baño, lo que otorga mayor amplitud y versatilidad a los espacios; dos dormitorios secundarios con closet que comparten un baño en pasillo. Sala de estar y closet de ropa blanca. Terminaciones: ventanas termopanel con marcos de PVC, papel mural de diseño en living, piso de porcelanato en todo el departamento, calefacción por losa radiante, amplia terraza, tonalidades madera y grafito, cerradura digital, cortinas plegables de cristal y malla de seguridad en toda la terraza. Edificio (2021): sala de uso múltiple, bicicleteros, piscina, jardines, conserjería y seguridad 24/7. ¿Quieres conocerlo? Agenda tu visita Contacto: Macarena Molina Aldunate","piscina, gimnasio, estacionamiento, bodega, ascensor, conserjeria, seguridad, terraza, jardin",https://www.portalinmobiliario.com/MLC-3734147708-departamento-en-venta-de-3-dorm-en-vitacura-_JM,
56,MLC-3676065718,Oportunidad En Vitacura!,UF,8990,"Ubicación e información de la zonaJuan Xxiii, 6600 - 6900, Juan XXIII, Vitacura, RM (Metropolitana)Son los puntos más cercanos al inmueble en un rango de 2km.TransporteEducaciónÁreas verdesComerciosSaludParaderosE. Acevedo Diaz / Juan XXIII2 mins - 127 metrosE. Acevedo Diaz / Juan XXIII2 mins - 132 metrosCaribes / Juan XXIII2 mins - 119 metrosRotonda Carol Urzúa / Juan XXIII3 mins - 225 metrosCarol Urzúa / Luis Pasteur3 mins - 261 metros",Vitacura,3,2,124.0,"Características del Inmueble: Superficie total: 124 m² Superficie útil: 108 m² 3 Dormitorios + 1 servicio 2 Baños + 1 servicio 1 Estacionamientos 1 Bodega Calefacción por radiador Gastos comunes $290.000 Contribuciones: $290.000 Ubicado en uno de los sectores más exclusivos y tranquilos de Vitacura, este elegante departamento de 108 m² ofrece una calidad de vida superior en un entorno residencial privilegiado, rodeado de naturaleza y con una conectividad excepcional. El edificio es de baja densidad, con solo 4 pisos y 2 departamentos por nivel, lo que asegura privacidad, tranquilidad y una convivencia armoniosa. Frente a un club de golf, la vista y el potencial de plusvalía de esta propiedad son simplemente inmejorables. Además, se encuentra a pasos de la prestigiosa Clínica Alemana, lo que brinda seguridad y acceso inmediato a servicios de salud de primer nivel. La conectividad es otro gran valor de este hogar: rápido acceso a la autopista Costanera Norte, permitiendo desplazamientos fluidos hacia el centro de Santiago, aeropuerto o sectores oriente. En sus alrededores también encontrarás supermercados, estaciones de servicio, reconocidos colegios y abundantes áreas verdes ideales para disfrutar al aire libre. La zona es silenciosa, segura y de gran valorización, ideal tanto para vivir como para invertir. El departamento está muy bien distribuido, con espacios amplios y funcionales que permiten una excelente iluminación natural durante todo el día. Cada rincón está pensado para entregar confort y bienestar, en un edificio que combina elegancia con una arquitectura sobria y moderna. No dudes en contactarme para mayor información!!!","piscina, estacionamiento, bodega, ascensor, seguridad, terraza, jardin",https://www.portalinmobiliario.com/MLC-3676065718-oportunidad-en-vitacura-_JM,
57,MLC-1838271927,Departamento En Venta De 3 Dorm. En Vitacura,UF,11600,"Ubicación e información de la zonaLas Hualtatas/arturo Ureta, Pío XI, Vitacura, RM (Metropolitana)Son los puntos más cercanos al inmueble en un rango de 2km.TransporteEducaciónÁreas verdesComerciosSaludEstaciones de metroManquehue25 mins - 1.930 metrosParaderosPedro Canisio / Presidente Kennedy4 mins - 344 metrosArturo Ureta / Presidente Kennedy5 mins - 371 metrosAvenida Vitacura esquina Luis Pasteur6 mins - 452 metrosAvenida Vitacura esquina Pedro Canisio6 mins - 459 metrosRosario Norte / Presidente Kennedy6 mins - 484 metros",Vitacura,3,3,170.0,"El Equilibrio Perfecto entre Trabajo, Modernidad y Ubicación Estratégica. Cercano al Parque Arauco, con acceso inmediato a parques, servicios, restaurantes, autopistas, consolidándose como una zona de alta plusvalía que equilibra la eficiencia urbana con la modernidad de sus proyectos residenciales. 3 dormitorios (baño en suite) / 3 baños / 1 baños y pieza de servicio / 2 estacionamientos / 2 bodegas / gastos comunes $500.000 / contribuciones $ 500.000 Descripción: hall de ingreso, baño de visita, living y comedor separados, con salida terraza, linda vista a las copas de los árboles, orientación sur, cómoda cocina amoblada con comedor de diario, dormitorio y baño de servicio, logia independiente de muy buen tamaño. Tres dormitorios, el principal en suite con baño, jacuzzi, ventilación e iluminación natural, walk in closet y closet de muro; otros dos dormitorios de buen tamaño con salida a terraza, baño en pasillo. Terminaciones: piso flotante en hall de acceso, living y comedor, alfombra en dormitorios, piso cerámica rústica en terrazas, cubierta de granito en cocina y mármol en baños. Edificio (2008): conserjería 24/7 y accesos controlados, piscina, áreas verdes, sala de eventos y estacionamientos de visitas. No dejes de visitarlo! Contáctame Macarena Molina Aldunate","piscina, gimnasio, estacionamiento, bodega, ascensor, conserjeria, seguridad, terraza, jardin",https://www.portalinmobiliario.com/MLC-1838271927-departamento-en-venta-de-3-dorm-en-vitacura-_JM,
58,MLC-1847973927,Departamento En Venta En Vitacura,UF,8800,"Ubicación e información de la zonaLuis Carrera/vitacura, Estadio Manquehue, Vitacura, RM (Metropolitana)Son los puntos más cercanos al inmueble en un rango de 2km.TransporteEducaciónÁreas verdesComerciosSaludParaderosAvenida Luis Carrera / Avenida Vitacura2 mins - 165 metrosLuis Carrera / Luis Pasteur2 mins - 174 metrosLuis Pasteur / Luis Carrera3 mins - 205 metrosCuernavaca / Luis Pasteur5 mins - 418 metrosEspoz / Luis Carrera5 mins - 354 metros",Vitacura,2,2,70.0,"Vive con estilo en uno de los sectores más exclusivos de Vitacura. Disfruta un departamento lleno de detalles y elegancia. Impecable departamento dos dormitorios -piso 9-, orientación nororiente, en exclusivo barrio Jardín del Este, conectividad con avenidas Vitacura, Luis Carrera, Luis Pasteur y Manquehue. Muy cercano al Club Manquehue, supermercados, colegios Alianza Francesa, clínica alemana, pueblo del Inglés. 2 dormitorios / 2 baños / 1 estacionamiento / 1 bodega / contribuciones $166.000 / gastos comunes: $250.000 Distribución: hall de acceso a living-comedor con salida a pequeña terraza con vista semi despejada. Cocina con horno empotrado y encimera a gas. Dos dormitorios, el principal en suite con baño y walk-in closet, 2do dormitorio cpn baño en pasillo. Terminaciones: piso flotante, cerámica en cocina, baños y terraza. Calefacción por losa radiante, puertas de madera. Edificio 2004: piscina, juegos infantiles, sala de juego, jacuzzi y sauna, lavandería. Un gran jardín interior privado, estacionamientos de visita, conserjería 24/7. ¡Quieres conocerlo, agenda tu visita! Contacto: Silvia Pinto L.","piscina, gimnasio, estacionamiento, bodega, ascensor, conserjeria, seguridad, terraza, jardin",https://www.portalinmobiliario.com/MLC-1847973927-departamento-en-venta-en-vitacura-_JM,
59,MLC-3318548684,"Departamento En Venta, 2d - 2b, Vitacura",UF,8950,"Ubicación e información de la zonaEstadio Croata, Vitacura, RM (Metropolitana)Son los puntos más cercanos al inmueble en un rango de 2km.TransporteEducaciónÁreas verdesComerciosSaludParaderosVitacura / Padre Hurtado Norte3 mins - 241 metrosLas Tranqueras / Avenida Vitacura3 mins - 243 metrosLo Beltran / Padre Hurtado Norte4 mins - 305 metrosPablo de Tarso / Avenida Vitacura5 mins - 386 metrosPadre Damian / Avenida Vitacura6 mins - 432 metros",Vitacura,2,2,91.0,"Lindo y cómodo departamento en sector residencial con gran conectividad y plusvalía. Ubicado en un tranquilo barrio residencial, a escasos metros de Av.Vitacura. Cercano a colegios, supermercados, Mall Alto Las Condes, Clínica Alemana, Estadio Croata y comercio en general. Características principales: Living y comedor con salida a terraza. 2 amplios dormitorios, principal en suite con walk in closet. 2 baños completos. Cocina independiente con cubierta de granito, artefactos modernos y en excelente estado. Logia. Ubicado en tercer piso con orientación sur. Detalles que marcan la diferencia: Piso flotante en excelente estado y porcelanato en baños y cocina. Ventanas termopanel en todo el departamento (menos en el segundo dormitorio). Calefacción por losa radiante para máximo confort. Incluye: 2 estacionamientos y 1 bodega. Edificio de 7 pisos, con ascensor, jardín, conserjeria 24/7 y una excelente red de seguridad para que tengas la privacidad y tranquilidad que buscas. Además, cuenta con gimnasio, jacuzzi, salón de eventos, juegos infantiles. Gastos comunes: 250.000 pesos aprox. (incluyen agua caliente). Contribuciones: 250.000 pesos aprox. trimestrales.","piscina, gimnasio, estacionamiento, bodega, ascensor, conserjeria, seguridad, terraza, jardin",https://www.portalinmobiliario.com/MLC-3318548684-departamento-en-venta-2d-2b-vitacura-_JM,
60,MLC-3461247058,Departamento En Venta De 2 Dorm. En Vitacura,UF,11200,"Ubicación e información de la zonaVitacura/nueva Costanera, Vitacura, RM (Metropolitana)Son los puntos más cercanos al inmueble en un rango de 2km.TransporteEducaciónÁreas verdesComerciosParaderosPaul Claudel / Avenida Vitacura1 min - 62 metrosVitacura / Nueva Costanera2 mins - 189 metrosNueva Costanera / Avenida Vitacura2 mins - 190 metrosNavidad / Avenida Vitacura3 mins - 211 metrosFrancisco de Aguirre / Avenida Vitacura4 mins - 306 metros",Vitacura,2,4,126.0,"¿Quién se va a la playa con departamento nuevo? ¡Mejor me quedo en Santiago! Descubre tu rincón en el mundo y vive de vacaciones. Cómodo e iluminado departamento, finas terminaciones, pleno barrio Vitacura, calidad de vida en zona residencial y segura. Con vista despejada, orientación nororiente. Excelente conectividad con autopista Costanera Norte, Américo Vespucio y futura Línea 7 del metro en Alonso de Córdova. Al lado de mall Casa Costanera, restaurantes, tiendas, bancos y todos los servicios. 2 dormitorios / 4 baños / living comedor / estar escritorio / servicios completos / 1 estacionamiento / 1 bodega / contribuciones: $602.000 / gastos comunes: $ 300.000 Distribución: hall de acceso, living-comedor con salida a terraza, estar-escritorio que conecta con living a través de puerta corredera (tercer dormitorio). Cocina con comedor de diario, cubiertas de granito, encimera a gas, horno empotrado, logia cerrada y servicios completos. Walk-in closet en pasillo, dormitorio secundario con closet que comparte un baño. Dos dormitorios, el principal en suite con bow window y walk-in closet, 2do dormitorio con baño en pasillo. Terminaciones: puertas y closets de madera, piso flotante, vanitorios de mármol, calefacción por losa radiante. Edificio (2003): salón de eventos, gimnasio, bicicletero, piscina y quincho en rooftop con vista panorámica, seguridad y conserjería 24/7. ¡Agenda tu visita para conocerlo! Contacto: Constanza Catalán G.","piscina, gimnasio, quincho, estacionamiento, bodega, ascensor, conserjeria, seguridad, terraza, jardin",https://www.portalinmobiliario.com/MLC-3461247058-departamento-en-venta-de-2-dorm-en-vitacura-_JM,
61,MLC-3583117522,"Dpto 2 Dorm, 2 Baños, Impecable, Terraza, Sn Damian Vitacura",UF,8990,"Ubicación e información de la zonaLas Hualtatas / San Damian, Tabancura, Vitacura, RM (Metropolitana)Son los puntos más cercanos al inmueble en un rango de 2km.TransporteEducaciónÁreas verdesComerciosParaderosCol. Los Andes / Avenida Las Condes2 mins - 174 metrosSan Damian / Avenida Las Condes3 mins - 197 metrosPamplona / Avenida Las Condes6 mins - 499 metrosUniversidad del Pacifico6 mins - 486 metrosCol. Mayflower / Avenida Las Condes8 mins - 622 metros",Las Condes,2,2,88.0,"Sueña, siente, vive. Tu hogar ideal te espera. ¡Espacios cómodos, elegantes y llenos de luz que te van a enamorar! Este encantador departamento, ubicado en el exclusivo Barrio San Damián de Vitacura —al extremo norte de la calle Las Hualtatas—, es una excelente oportunidad para quienes buscan un lugar cómodo y tranquilo para vivir. Este barrio ofrece excelente acceso a una amplia variedad de servicios y comercios, además de hermosas áreas verdes y espacios al aire libre para disfrutar, como el Parque Costanera Sur, que está a solo pasos del edificio. Otra gran ventaja de esta propiedad es la conectividad con la que cuenta: muy cerca está el acceso a la autopista Kennedy, a la Costanera Norte, a avenidas principales de Las Condes y Vitacura y a la futuro Línea 7 del Metro en Estoril. Las primeras imágenes han sido ambientadas digitalmente para visualizar mejor los espacios. 2 dormitorios / 2 baños / 2 estacionamientos / 1 bodega / contribuciones: $298.000 / gastos comunes: $200.000 base Distribución: acceso, closet, living-comedor muy iluminado con salida a terraza con cierre vista libre. Cocina separada pero con un mesón con puerta que permite semi integración al living comedor, full equipada con artefactos empotrados, logia de buen tamaño con ventilación natural. Dormitorio principal en suite walk-in closet, otro dormitorio con closet y baño en pasillo. Terminaciones: piso flotante de ingeniería, cubiertas cocina cuarzo, artefactos cocina empotrados, baños cubierta mármol (uno con ducha y otro con tina), termopanel y calefacción por radiadores. Edificio: gimnasio, piscina, salón usos múltiples, estacionamientos de visita y seguridad 24/7 ¡Contáctanos para más información o para coordinar una visita! Contacto: Mercedes Tagle D.","piscina, gimnasio, estacionamiento, bodega, ascensor, conserjeria, seguridad, terraza, jardin",https://www.portalinmobiliario.com/MLC-3583117522-dpto-2-dorm-2-banos-impecable-terraza-sn-damian-vitacura-_JM,
62,MLC-2898789340,Sport Frances,UF,13800,"Ubicación e información de la zonaSport Frances, Estadio Croata, Vitacura, RM (Metropolitana)Son los puntos más cercanos al inmueble en un rango de 2km.TransporteEducaciónÁreas verdesComerciosSaludParaderosDetroit / Avenida Vitacura2 mins - 169 metrosPartenon / Avenida Vitacura2 mins - 188 metrosIndiana / Avenida Vitacura4 mins - 329 metrosLo Gallo / Avenida Vitacura5 mins - 380 metrosGarcía de Torres / Avenida Vitacura6 mins - 442 metros",Vitacura,3,2,126.0,"Gran departamento, impecable, con estupenda terraza y orientación Oriente, en barrio tranquilo, con excelente conectividad. Edificio de 8 pisos en sector de baja altura, con seguridad 24/7. Cercano a autopistas, colegios, clínicas, supermercados. 3 dormitorios + 2 baños + baño de visitas + sala estar + gran terraza - Hall de entrada - Living comedor con salida a gran terraza que se emplaza en todo lo ancho del departamento; terraza cuenta con cierre de vidrios plegable. - Moderna cocina equipada con encimera, horno eléctrico, microondas, lavavajillas y campana. - Logia de buen tamaño independiente Sector dormitorios - Dormitorio principal en suite, con ventilación natural y salida a terraza. - 2 dormitorios de buen tamaño - Baño Completo - Sala de estar Equipamiento: - Ventanas termopanel - Piso flotante - Cubiertas granito rustico en la cocina - Calefacción por cielo radiante - Alarma (sistema domótica). Edificio boutique de 8 pisos y 45 departamentos. Cuenta con estacionamiento de visitas, bicicletero, piscina, moderno salón de eventos. 126 m2 útiles, 30 m2 terrazas, 156 m2 totales Orientación Oriente 2 estacionamientos 1 bodega VALOR VENTA: UF 14.200 Quieres más información, coordinar una visita , vender arrendar o comprar tu propiedad, CONTACTANOS.","piscina, gimnasio, estacionamiento, bodega, ascensor, conserjeria, seguridad, terraza, jardin",https://www.portalinmobiliario.com/MLC-2898789340-sport-frances-_JM,
